smiles,name,moa,disagreement,rank_mean,rank_std,rf_S,rf_rank,rf_pctile,dmpnn_S,dmpnn_rank,dmpnn_pctile,chemeleon_frozen_S,chemeleon_frozen_rank,chemeleon_frozen_pctile,molformer_S,molformer_rank,molformer_pctile,dmpnn_rdkit_S,dmpnn_rdkit_rank,dmpnn_rdkit_pctile
CCCNc1nc(NCCC)nc(N(C)OC)n1,GAL-021,calcium channel blocker,0.136549494275183,0.10728594746995104,0.136549494275183,0.1366428954845185,4465,0.3374387891378543,2e-06,6515,0.03323935301973591,0.000403,6656,0.01231636741356279,2.419544252664385e-05,6567,0.025523074640154353,0.0317220912350442,5877,0.12791215313844784
CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,PF-03814735,Aurora kinase inhibitor,0.13653609314806936,0.7074640154325568,0.13653609314806936,0.1901441532759387,2307,0.6576643418904882,0.725666,338,0.94984419053272,0.119628,2554,0.6210120195874759,0.0310081403274356,2256,0.6652322303012317,0.1527013839601573,2402,0.643567294850868
CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,PD-166793,collagenase inhibitor|metalloproteinase inhibitor,0.1364942928563176,0.8778750556462385,0.1364942928563176,0.1875156733268039,2414,0.6417866152248108,0.301137,775,0.8849977741504674,0.404146,469,0.930405104614928,0.8615407740273968,132,0.98041252411337,0.3537989577502146,325,0.9517732601276154
Nc1ccc(-c2nc3ccc(-c4nc5ccc(N)cc5[nH]4)cc3[nH]2)cc1,Ro-90-7501,beta amyloid protein neurotoxicity inhibitor,0.1364423613723557,0.3981896423801751,0.1364423613723557,0.1140100794162047,5281,0.21635257456595935,0.00164,3805,0.4353761685710046,0.045607,4351,0.35435524558539844,0.0171933175218704,2741,0.59326309541475,0.0809520799478192,4100,0.3916011277637632
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,BOS-172722,monopolar spindle 1 kinase inhibitor,0.1364375762596265,0.8032349013206707,0.1364375762596265,0.1865717356244088,2456,0.6355542365336103,0.676395,379,0.9437602018103576,0.169732,1806,0.7320077162783796,0.0767114023483108,1610,0.7610921501706485,0.3406342368129985,379,0.9437602018103576
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,montelukast,leukotriene receptor antagonist,0.13636870207475754,0.7704110402136815,0.13636870207475754,0.2141613282467304,1531,0.7728149577088589,0.031508,1911,0.7164267695503783,0.229798,1200,0.8219320373942721,0.6724291637272896,297,0.9559281792550823,0.1325355283967187,2797,0.5849532571598159
Cc1ccc(-c2ccc(C)cn2)nc1,abametapir,metalloproteinase inhibitor,0.1363101643676829,0.12737794925063065,0.1363101643676829,0.052781220543094,6465,0.040658851461641166,1e-06,6568,0.025374684671316206,0.001187,6579,0.02374239501409703,0.0007620911456024,5153,0.235346490577237,0.0649951640572166,4638,0.3117673245288618
CCn1cnc(C(=O)NC)c1C(=O)NC,ethimizol,,0.1362923533875834,0.1732601276153732,0.1362923533875834,0.0915368011830989,5863,0.12998961270218135,1.3e-05,6217,0.07745956373349161,0.020847,5447,0.19171983973883366,0.0035118381218214,4041,0.40035613592521146,0.0195763321836278,6289,0.066775485977148
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,famciclovir,DNA polymerase inhibitor,0.13612305306465494,0.547024781124796,0.13612305306465494,0.1721474407323072,2996,0.5554236533610328,0.002057,3653,0.45793144383439677,0.050909,4165,0.3819557797892863,0.058964276188552,1781,0.7357174654993323,0.1377659455866999,2668,0.6040955631399317
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,isopropamide-iodide,acetylcholine receptor antagonist,0.13612009278174364,0.6355245585398427,0.13612009278174364,0.2064174864308689,1749,0.7404659445021516,0.006794,2829,0.5802047781569966,0.128151,2400,0.6438640747885442,0.0047018155959933,3802,0.4358213384775189,0.2073590406883226,1501,0.7772666567740021
CC1(C)SCN(S(=O)(=O)c2ccccc2)[C@@H]1C(=O)N[C@@H](CNC(=O)NCc1ccccc1)C(=O)O,TC-I-15,integrin inhibitor,0.13611024897368104,0.5177326012761537,0.13611024897368104,0.1660842601993427,3231,0.5205520106840777,0.000525,4583,0.3199287728149577,0.070634,3601,0.4656477222139783,0.0195419895265571,2616,0.6118118415195133,0.1627619603105,2219,0.6707226591482416
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,mexeneone,,0.13610630154417638,0.258228223772073,0.13610630154417638,0.0577036183394549,6413,0.04837512984122272,0.000623,4463,0.3377355690755305,0.048115,4259,0.3680071227185042,0.0021473462882816,4419,0.3442647277044072,0.0438274719178311,5440,0.19275856952070036
O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2,setipiprant,prostaglandin inhibitor,0.136044486689963,0.5924024335954889,0.136044486689963,0.1605830031930675,3473,0.48464163822525597,0.003977,3183,0.5276747291883068,0.165133,1877,0.721472028490874,0.0062447216373331,3561,0.47158332096750255,0.198091604277333,1640,0.7566404511055053
O=C1NCCN1c1ncc([N+](=O)[O-])s1,niridazole,phosphofructokinase inhibitor,0.1360283001517153,0.16147796408962753,0.1360283001517153,0.0516361144875727,6477,0.03887817183558395,0.000443,4700,0.3025671464608992,0.001563,6551,0.027897314141564045,0.0002437055773602,5839,0.13355097195429588,0.0637155235196392,4687,0.3044962160557946
CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,oglemilast,phosphodiesterase inhibitor,0.13602735317959322,0.7780086066181926,0.13602735317959322,0.1809150031206128,2653,0.6063214126725034,0.136659,1116,0.8343967947766731,0.395095,494,0.9266953553939754,0.0309416156440257,2260,0.6646386704258792,0.2568163098615958,957,0.857990799821932
CC(=O)[C@@H](C#N)C(=O)Nc1cc(Br)ccc1Br,LFM-A13,Bruton's tyrosine kinase (BTK) inhibitor,0.13600843663734,0.4418162932185784,0.13600843663734,0.1505913367792612,3873,0.42528565069001334,0.000283,4981,0.26086956521739135,0.050038,4185,0.37898798041252413,0.0102305657626848,3152,0.5322748182222882,0.1404577603393323,2617,0.6116634515506751
CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21,WAY-208466,serotonin receptor agonist,0.13590749584371203,0.4035316812583469,0.13590749584371203,0.1476786093278003,3996,0.4070336845229262,0.005736,2936,0.5643270514913192,0.058813,3943,0.4148983528713459,0.0004613348108776,5470,0.18830687045555716,0.0934755055549238,3753,0.44309244695058614
CC(=O)Nc1ccc(OC[C@](C)(O)C(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1,andarine,androgen receptor modulator,0.13587281937550288,0.5063956076569223,0.13587281937550288,0.1466939421175467,4040,0.4005045258940496,0.005589,2950,0.5622495919275856,0.106827,2777,0.5879210565365781,0.0273160092877734,2342,0.6524706929811545,0.0681293754076436,4523,0.3288321709452441
Cc1cc(C(=O)N2Cc3cnn(C)c3Nc3ccccc32)ccc1CNC(=O)N1CCC[C@H]1C(=S)N1CCCN(C)CC1,TC-OT-39,oxytocin receptor agonist|vasopressin receptor agonist,0.1357993375949773,0.5927882475144681,0.1357993375949773,0.2228042517382621,1275,0.8108027897314142,0.011468,2507,0.6279863481228669,0.082113,3296,0.5109066627096008,0.005938063195241,3608,0.4646089924321116,0.1223252915076405,3035,0.5496364445763466
CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,GSK1904529A,IGF-1 inhibitor|insulin growth factor receptor inhibitor|insulin receptor ligand,0.13579127860322676,0.7320967502596825,0.13579127860322676,0.2257972766015405,1202,0.8216352574565959,0.032142,1897,0.7185042291141119,0.113028,2669,0.6039471731710937,0.0185460447939928,2671,0.6036503932334174,0.302334213638039,588,0.9127466983231933
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,AG-555,tyrosine kinase inhibitor,0.13573572827537222,0.24849384181629325,0.13573572827537222,0.1470253826428651,4022,0.4031755453331355,3.2e-05,5993,0.11069891675322752,0.044192,4417,0.3445615076420834,0.0001655840047332,6032,0.10491170796854132,0.0589870709670637,4858,0.27912153138447837
Cc1cc(C)cc(C(=O)N(C)[C@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)c1,IRL-2500,endothelin receptor antagonist,0.13565576076815525,0.7554236533610328,0.13565576076815525,0.223082998057281,1267,0.811989909482119,0.004294,3126,0.536132957412079,0.335714,665,0.9013206707226591,0.0636747191279582,1734,0.7426917940347233,0.2123088669441671,1449,0.7849829351535836
C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,evocalcet,calcium sensitizer,0.1356118705760636,0.8763911559578572,0.1356118705760636,0.2274219470892755,1159,0.8280160261166345,0.016063,2287,0.6606321412672503,0.554959,195,0.9710639560765693,0.9036966926986436,87,0.9870900727110847,0.3275022268958199,437,0.9351535836177475
Nc1ccccc1C(=O)C[C@H](N)C(=O)O,L-kynurenine,aryl hydrocarbon receptor agonist,0.13558810533833088,0.3763763169609734,0.13558810533833088,0.1528606539806938,3781,0.4389375278231191,0.000655,4431,0.34248404807834987,0.038271,4666,0.3076124054013949,0.0006481039778709,5263,0.21902359400504523,0.1290211617812129,2872,0.573824009496958
O=C(NCC1(N2CCN(c3ccccc3)CC2)CCOCC1)c1cccnc1Sc1ccccc1,JNJ-47965567,purinergic receptor antagonist,0.13554254432929339,0.328921204926547,0.13554254432929339,0.1301029043441942,4700,0.3025671464608992,0.000171,5246,0.22154622347529307,0.065521,3733,0.4460602463273483,0.0004430752210399,5504,0.1832616115150616,0.1060009534478677,3429,0.4911707968541327
CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2,amibegron,adrenergic receptor agonist,0.13553250422986357,0.6780234456150763,0.13553250422986357,0.2267095208776708,1177,0.8253450066775486,0.087093,1350,0.7996735420685561,0.144014,2163,0.6790324974031756,0.0127729726326436,2970,0.5592817925508236,0.1159542790579231,3189,0.5267843893752782
C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1,PNU-37883,ATP-sensitive potassium channel antagonist,0.13546286915724923,0.5202849087401692,0.13546286915724923,0.2049625659020273,1788,0.7346787357174656,0.001851,3713,0.44902804570411037,0.083672,3258,0.5165454815254489,0.0100114594724885,3167,0.5300489686897165,0.0767355303290314,4238,0.3711233120641044
Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,bafetinib,Bcr-Abl kinase inhibitor|LYN tyrosine kinase inhibitor,0.1354448654719416,0.8764208339516248,0.1354448654719416,0.2962569698787355,300,0.955483009348568,0.448231,595,0.9117079685413266,0.126295,2433,0.6389672058168867,0.3801036829261312,627,0.9069594895385071,0.3944503396498455,209,0.9689864965128357
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,artemisinin,DNA synthesis inhibitor,0.13543572860069017,0.13628134738091705,0.13543572860069017,0.1354994794641806,4504,0.3316515803531681,0.0,6666,0.01083246772518176,0.006654,6175,0.08369194242469213,3.8246924461392345e-05,6492,0.0366523223030123,0.0486079265708259,5266,0.2185784240985309
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,I-BET-762,bromodomain inhibitor,0.13542180262814882,0.41000148389968843,0.13542180262814882,0.1778510054389635,2777,0.5879210565365781,0.000273,5003,0.257604985902953,0.05734,3994,0.4073304644606025,0.0073998007609885,3410,0.4939902062620567,0.0634387866398387,4696,0.3031607063362517
Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,SU16f,PDGFR tyrosine kinase receptor inhibitor,0.13536366065277,0.8338032349013206,0.13536366065277,0.1858466603943294,2476,0.6325864371568481,0.083768,1364,0.7975960825048227,0.575687,178,0.973586585546817,0.5785046697662279,387,0.9425730820596527,0.2343634362759694,1195,0.8226739872384627
O=C(Cn1ccnc1[N+](=O)[O-])NCC(F)(F)C(F)(F)F,EF5,cytochrome P450 activator,0.1353035245279082,0.24760350200326453,0.1353035245279082,0.1430903027962026,4206,0.3758717910669239,0.000302,4948,0.2657664341890488,0.001215,6577,0.024039174951773212,0.0018680615049669,4529,0.3279418311322154,0.0532459296755706,5092,0.24439827867636144
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCSc2ccccc2)[C@@H]1C,PCA-4248,platelet activating factor receptor antagonist,0.13528475905980183,0.14634218726814066,0.13528475905980183,0.0750757695241288,6169,0.08458228223772069,7.9e-05,5614,0.16693871494286983,0.010849,5946,0.11767324528861844,0.0025094276932446,4296,0.3625166938714943,4.070631699099268e-06,6739,0.0
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,ceruletide,CCK receptor agonist,0.13527056523360606,0.8233565810951179,0.13527056523360606,0.3183219361180411,207,0.9692832764505119,0.041694,1746,0.740911114408666,0.312818,757,0.8876687935895533,0.0229592666137171,2484,0.6313993174061434,0.2794792493171538,758,0.8875204036207153
N=C(N)Nc1ccc(Cl)cc1,4-chlorophenylguanidine,urokinase inhibitor,0.13524878327825407,0.47784537765247065,0.13524878327825407,0.1306638704314693,4685,0.30479299599347087,0.001719,3779,0.4392343077607954,0.092108,3054,0.5468170351684226,0.0309722934588179,2258,0.6649354503635554,0.0907136486560617,3818,0.4334470989761092
CCCC[C@@H](O)c1ccccc1,fenipentol,choleretic agent,0.13523079993994042,0.3060691497254786,0.13523079993994042,0.1215410104463602,5003,0.257604985902953,0.000347,4855,0.2795667012909927,0.018513,5553,0.17599050304199437,0.0104438729246012,3131,0.5353910075678885,0.0597057547843775,4840,0.28179255082356436
CCCCCOC(=O)c1ccc(N(C)C)cc1,p-dimethylinamyl-benzoate,,0.13521467070193696,0.1734975515655142,0.13521467070193696,0.0638497436939703,6339,0.05935598753524263,0.000217,5128,0.23905623979818968,0.014025,5791,0.14067369045852496,0.0027882641884384,4215,0.37453628134738093,0.016062907697625,6376,0.05386555868823273
C=C(N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,panipenem,antibacterial,0.13519672354377793,0.8249888707523372,0.13519672354377793,0.3171237310620894,210,0.9688381065439976,0.040781,1759,0.7389820448137706,0.577672,174,0.9741801454221695,0.0404303276093999,2051,0.6956521739130435,0.1947183323439528,1703,0.7472918830687045
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,posaconazole,sterol demethylase inhibitor,0.1351823412973791,0.8376316960973439,0.1351823412973791,0.2267139358443184,1176,0.8254933966463867,0.042327,1737,0.7422466241282089,0.142319,2190,0.6750259682445467,0.946820692194996,39,0.9942127912153138,0.3527100074917899,329,0.951179700252263
COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,venlafaxine,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotoninânorepinephrine reuptake inhibitor (SNRI),0.13515327080585693,0.41825196616708704,0.13515327080585693,0.1603838577995872,3485,0.48286095859919864,0.000863,4265,0.36711678290547556,0.107959,2757,0.5908888559133403,0.0007115841939599,5207,0.22733343225997926,0.0881259863459001,3888,0.4230598011574418
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,pipofezine,selective serotonin reuptake inhibitor (SSRI),0.13513214618175734,0.12509274373052381,0.13513214618175734,0.1372879897728166,4443,0.34070336845229265,2e-05,6122,0.09155661077311172,0.016708,5646,0.16219023594005044,1.7476196623097632e-05,6606,0.01973586585546816,0.0041775446598087,6663,0.011277637631696091
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,anandamide,cannabinoid receptor agonist,0.13504226647875434,0.18649651283573226,0.13504226647875434,0.13757726667845,4431,0.34248404807834987,6e-05,5744,0.147648018993916,0.03706,4717,0.3000445169906514,8.226384085522997e-06,6675,0.009496958005638767,0.0325046342240888,5844,0.13280902211010537
CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,afamelanotide,melanocyte-stimulating hormone mimetic,0.13500068054815312,0.8653806202700698,0.13500068054815312,0.3916463438495472,90,0.9866449028045704,0.041269,1751,0.7401691645644755,0.490847,276,0.9590443686006827,0.577708544543795,388,0.9424246920908147,0.1729011213019893,2031,0.6986199732898056
C[n+]1ccccc1/C=N/O,pralidoxime,acetylcholinesterase inhibitor,0.13499435999623646,0.45425137260721177,0.13499435999623646,0.1257708158964217,4853,0.2798634812286689,0.005391,2979,0.5579462828312807,0.04307,4455,0.33892268882623533,0.0141130853609194,2891,0.571004600089034,0.1152010606348271,3211,0.5235198100608398
COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,carvedilol,adrenergic receptor antagonist,0.13499036362360736,0.46309541474996296,0.13499036362360736,0.1855904478365386,2486,0.6311025374684671,0.002872,3412,0.4936934263243805,0.072106,3556,0.4723252708116932,0.0009181067589051,5026,0.2541920166196765,0.0988229262012931,3611,0.4641638225255973
C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,quinine-ethyl-carbonate,,0.13497142410190227,0.7501112924766286,0.13497142410190227,0.2220760196135424,1299,0.8072414304792996,0.007784,2749,0.5920759756640451,0.171415,1791,0.7342335658109511,0.0327662845357034,2214,0.6714646089924321,0.3424450082365652,367,0.9455408814364149
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N,cathepsin-inhibitor-1,cathepsin inhibitor,0.13493432038519548,0.7367265172874313,0.13493432038519548,0.2321876247563846,1065,0.8419646831874166,0.003373,3294,0.511203442647277,0.191111,1576,0.7661374091111441,0.1705454001933173,1102,0.8364742543404066,0.1852348222518905,1834,0.7278527971509126
CCCCCCCCCCCCCCCCCCCCCCO,docosanol,lipase clearing factor inhibitor,0.13487395201586969,0.6067665825790176,0.13487395201586969,0.1690288057535841,3090,0.5414749962902508,0.001475,3879,0.4243953108769847,0.124121,2468,0.6337735569075531,0.0259014198439593,2387,0.6457931443834397,0.2139966815977926,1426,0.78839590443686
COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,pranidipine,calcium channel blocker,0.13487388671167164,0.171865261908295,0.13487388671167164,0.1142256053256797,5274,0.21739130434782605,0.000631,4455,0.33892268882623533,0.005117,6279,0.06825938566552903,0.0007398933402749,5178,0.23163674135628431,7.279481332189625e-05,6718,0.0031161893456002066
CSc1nc(-c2ccnc(N[C@@H](C)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,ML3403,MAP kinase inhibitor,0.13483166092747614,0.7398723846267992,0.13483166092747614,0.1682965971724782,3137,0.5345006677548598,0.033057,1883,0.7205816886778453,0.348906,630,0.9065143196319929,0.1000466666335185,1430,0.7878023445615077,0.1957805870597243,1685,0.7499629025077905
COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,CIQ,glutamate receptor potentiator,0.134736228646256,0.29764059949547417,0.134736228646256,0.1067460868489238,5486,0.18593263095414747,0.002947,3396,0.4960676658257902,0.048247,4252,0.36904585250037103,0.0009655872045897,4998,0.2583469357471435,0.0412991320040138,5534,0.1788099124499184
O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,tideglusib,glycogen synthase kinase inhibitor,0.13469688594259085,0.5436118118415195,0.13469688594259085,0.1556598981345125,3670,0.45540881436414893,0.003636,3243,0.5187713310580204,0.077723,3401,0.4953257159815997,0.093781250522312,1479,0.7805312360884404,0.0999542097498163,3585,0.468021961715388
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,levocetirizine,histamine receptor antagonist,0.1346645875701797,0.5246772518177771,0.1346645875701797,0.1628133695950225,3378,0.4987386852648761,0.000438,4706,0.30167680664787055,0.118176,2583,0.6167087104911708,0.0149192832558888,2850,0.5770885888113964,0.1472188073065333,2499,0.6291734678735718
COCCNC(=O)Cn1cnc([N+](=O)[O-])n1,sanazole,,0.13465269955741677,0.1662857990799822,0.13465269955741677,0.1356660247827341,4500,0.3322451402285206,7.9e-05,5617,0.1664935450363555,0.001883,6526,0.03160706336251673,3.717146120883218e-05,6498,0.035761982489983635,0.0566838009202241,4951,0.26532126428253455
CN(C)CCN(Cc1ccccc1)c1ccccn1,tripelennamine,histamine receptor antagonist,0.13463877436734298,0.1565514171242024,0.13463877436734298,0.1212302895199449,5021,0.254933966463867,0.000628,4459,0.33832912895088296,0.006023,6217,0.07745956373349161,0.0001480961574654,6087,0.09675025968244544,0.0056129580880062,6636,0.01528416679032496
CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,gramicidin,bacterial permeability inducer,0.1345857996941995,0.8787060394717316,0.1345857996941995,0.3168694358933168,211,0.9686897165751596,0.014871,2339,0.6529158628876688,0.268964,960,0.8575456299154177,0.566377602481152,406,0.9397536726517287,0.4179585828890577,171,0.9746253153286838
CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,AG-1024,insulin growth factor receptor inhibitor,0.13453934279675947,0.40554978483454523,0.13453934279675947,0.1329328137296763,4605,0.31666419350051933,0.000404,4766,0.29277340851758427,0.123421,2480,0.6319928772814958,0.0030570711476616,4157,0.38314289953999114,0.0833378382709054,4022,0.4031755453331355
N#Cc1cc(-c2nnc(-c3ccncc3)[nH]2)ccn1,topiroxostat,xanthine oxidase inhibitor,0.1344965126405797,0.27054459118563584,0.1344965126405797,0.1211227304905044,5026,0.2541920166196765,0.001321,3944,0.41474996290250776,0.052309,4128,0.3874462086362962,0.0005878849702596,5323,0.21012019587475883,0.0235497921671806,6158,0.08621457189493986
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,teniposide,topoisomerase inhibitor,0.13444469390232822,0.23451550675174362,0.13444469390232822,0.1208068567385745,5039,0.25226294702478114,0.001859,3709,0.44962160557946285,0.013609,5814,0.13726072117524857,0.0001731792725424,6016,0.10728594746995102,0.0501223329343316,5215,0.22614631250927442
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,tazemetostat,histone lysine methyltransferase inhibitor,0.13440778881619067,0.8129099272889153,0.13440778881619067,0.2647166332956261,561,0.9167532274818222,0.323769,738,0.8904882029974773,0.17184,1785,0.7351239056239798,0.0196523602473587,2610,0.612702181332542,0.3000429080295487,610,0.909482119008755
CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)[C@@H](CN1CCCC1)c1ccc(-c2cccc(C(N)=O)c2)cc1,GSK1562590,urotensin receptor antagonist,0.13438641592546358,0.7858139189790769,0.13438641592546358,0.2180939928474113,1416,0.7898798041252412,0.339015,718,0.8934560023742395,0.197256,1509,0.7760795370232972,0.3516183504505829,666,0.901172280753821,0.1278784463532779,2908,0.5684819706187862
FC(F)(F)c1cccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)c1,SEW-2871,lysophospholipid receptor agonist,0.13438225400134804,0.2552307464015432,0.13438225400134804,0.1226480061233042,4958,0.26428253450066774,5.8e-05,5755,0.14601572933669682,0.03885,4634,0.3123608844042143,0.0001783349816327,6002,0.10936340703368452,0.0935827445426362,3746,0.44413117673245284
COC(=O)OC[C@H]1O[C@@H](Oc2cc(C)cc(O)c2C(=O)CCc2ccc3occc3c2)[C@H](O)[C@@H](O)[C@@H]1O,T-1095,sodium/glucose cotransporter inhibitor,0.13427272776672858,0.390829499925805,0.13427272776672858,0.1509073470964609,3861,0.42706633031607066,0.000238,5078,0.24647573824009494,0.068808,3640,0.45986051342929213,0.012785512087993,2969,0.5594301825196617,0.0559510555216265,4978,0.2613147351239056
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCCCC2)[C@@H]1c1cccc([N+](=O)[O-])c1,YS-201,calcium receptor antagonist,0.13424062259700498,0.14738091705000744,0.13424062259700498,0.1076923074170049,5463,0.18934560023742397,0.000707,4394,0.3479744769253599,0.014297,5766,0.14438343967947764,6.148389486185674e-05,6376,0.05386555868823273,3.05381139693195e-05,6730,0.0013355097195429932
CC(C)c1cccc2c(-c3ccccc3)cc(-c3ccc(-c4ccc(C(=O)O)cc4)[nH]3)nc12,ER-50891,retinoid receptor antagonist,0.13419107618313916,0.6460602463273483,0.13419107618313916,0.1630978883593269,3364,0.5008161448286096,0.056198,1568,0.7673245288618489,0.120164,2542,0.6227926992135331,0.0105986859503946,3112,0.5382104169758124,0.2218773625085941,1340,0.8011574417569373
COc1ccc(COc2ccc(CC#N)cc2)cc1,O4I1,Oct inducer,0.1341885409492142,0.22564178661522477,0.1341885409492142,0.100032463623773,5667,0.15907404659445024,0.001995,3671,0.4552604243953109,0.021496,5418,0.19602314883513872,0.0005850389942459,5328,0.20937824603056832,0.0282664192233082,6008,0.10847306722065586
Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CV-1808,adenosine receptor agonist,0.13412553033022961,0.8271256863036058,0.13412553033022961,0.2737745223389315,474,0.9296631547707375,0.357644,691,0.8974625315328684,0.29578,836,0.8759459860513429,0.017281257161612,2731,0.594746995103131,0.2431155108050416,1093,0.8378097640599496
